customer_id,lifetime_spend,order_frequency,segment
CUST000810,331291.05000000005,12,VIP
CUST000811,84308.72,3,VIP
CUST000812,287808.68,9,VIP
CUST000813,216653.95,7,VIP
CUST000814,115612.08,4,VIP
CUST000815,135980.19,6,VIP
CUST000816,47829.649999999994,4,VIP
CUST000817,115172.46,5,VIP
CUST000818,146388.45,5,VIP
CUST000819,72503.01,2,VIP
CUST000820,93011.27,5,VIP
CUST000821,117987.17,4,VIP
CUST000822,144639.85,5,VIP
CUST000823,109907.06,4,VIP
CUST000824,74698.89000000001,4,VIP
CUST000825,166281.9,6,VIP
CUST000826,74675.65,3,VIP
CUST000827,105756.83,4,VIP
CUST000828,38336.53,3,VIP
CUST000829,16657.02,1,VIP
CUST000830,46589.71,2,VIP
CUST000831,53561.31,2,VIP
CUST000832,107819.45,4,VIP
CUST000833,103223.98000000001,3,VIP
CUST000834,42926.91,1,VIP
CUST000835,5705.74,2,VIP
CUST000836,64581.34,2,VIP
CUST000837,25913.45,1,VIP
CUST000838,38050.67,2,VIP
CUST000839,88880.51,4,VIP
CUST000840,150863.27000000002,8,VIP
CUST000841,70835.24,2,VIP
CUST000842,73172.01,3,VIP
CUST000843,99672.99,5,VIP
CUST000844,128762.0,6,VIP
CUST000845,59148.42,3,VIP
CUST000846,201112.03999999998,8,VIP
CUST000847,26522.86,2,VIP
CUST000848,171318.1,4,VIP
CUST000849,106442.20000000001,5,VIP
CUST000850,103521.97,4,VIP
CUST000851,239194.09999999998,7,VIP
CUST000852,78599.45999999999,3,VIP
CUST000853,121815.4,4,VIP
CUST000854,81044.4,5,VIP
CUST000855,69321.78,4,VIP
CUST000856,102744.69,5,VIP
CUST000857,51667.29,3,VIP
CUST000858,89370.31,5,VIP
CUST000859,99545.45999999999,4,VIP
CUST000860,101881.33,4,VIP
CUST000861,123756.78,4,VIP
CUST000862,86286.3,3,VIP
CUST000863,144409.63,6,VIP
CUST000864,49497.72,2,VIP
CUST000865,37024.13,1,VIP
CUST000866,64003.240000000005,3,VIP
CUST000867,161781.33000000002,5,VIP
CUST000868,101118.41,4,VIP
CUST000869,177638.47,6,VIP
CUST000870,55373.12,2,VIP
CUST000871,122612.1,6,VIP
CUST000872,118517.86,5,VIP
CUST000873,47339.09,3,VIP
CUST000874,43498.19,3,VIP
CUST000875,25598.75,1,VIP
CUST000876,54763.27,2,VIP
CUST000877,117173.34,4,VIP
CUST000878,120994.67000000001,6,VIP
CUST000879,140977.65,5,VIP
CUST000880,57901.1,3,VIP
CUST000881,90505.96,3,VIP
CUST000882,52737.78,2,VIP
CUST000883,75086.1,4,VIP
CUST000884,64371.49,3,VIP
CUST000885,117876.98999999999,5,VIP
CUST000886,204205.28999999998,8,VIP
CUST000887,97412.85,3,VIP
CUST000888,70021.47,4,VIP
CUST000889,62893.240000000005,5,VIP
CUST000890,74653.39,3,VIP
CUST000891,94058.18,4,VIP
CUST000892,29635.83,1,VIP
CUST000893,100117.0,3,VIP
CUST000894,50021.9,2,VIP
CUST000895,34357.880000000005,2,VIP
CUST000896,144229.03,4,VIP
CUST000897,183622.59,5,VIP
CUST000898,167216.6,5,VIP
CUST000899,216687.09,8,VIP
CUST000900,81163.29000000001,2,VIP
CUST000901,121859.48999999999,5,VIP
CUST000902,43905.8,1,VIP
CUST000903,110465.91,5,VIP
CUST000904,141992.33,6,VIP
CUST000905,133672.4,4,VIP
CUST000906,94660.95000000001,4,VIP
CUST000907,133685.9,6,VIP
CUST000908,96742.55,4,VIP
CUST000909,66305.95,6,VIP
CUST000910,14933.86,1,VIP
CUST000911,91666.45,3,VIP
CUST000912,223662.67,7,VIP
CUST000913,194712.9,6,VIP
CUST000914,227821.0,8,VIP
CUST000915,60843.33,4,VIP
CUST000916,200023.80000000002,8,VIP
CUST000917,149359.26,5,VIP
CUST000918,155357.47999999998,4,VIP
CUST000919,39509.86,1,VIP
CUST000920,49466.72,3,VIP
CUST000921,129934.03,6,VIP
CUST000922,74396.33,3,VIP
CUST000923,125335.86,5,VIP
CUST000924,152458.17,7,VIP
CUST000925,163507.86000000002,6,VIP
CUST000926,112246.6,3,VIP
CUST000927,27038.54,1,VIP
CUST000928,117475.92000000001,3,VIP
CUST000929,48319.6,1,VIP
CUST000930,92281.97,4,VIP
CUST000931,69092.71,3,VIP
CUST000932,165321.1,8,VIP
CUST000933,96633.67,3,VIP
CUST000934,17681.96,2,VIP
CUST000935,165273.82,6,VIP
CUST000936,204331.43,7,VIP
CUST000937,63030.72,3,VIP
CUST000938,82262.66,3,VIP
CUST000939,24766.1,1,VIP
CUST000940,27995.09,1,VIP
CUST000941,96911.04000000001,3,VIP
CUST000942,110242.52,4,VIP
CUST000943,69776.23000000001,3,VIP
CUST000944,47975.93,3,VIP
CUST000945,170319.0,5,VIP
CUST000946,126846.22,4,VIP
CUST000947,69231.75,3,VIP
CUST000948,74828.6,4,VIP
CUST000949,62276.100000000006,3,VIP
CUST000950,109802.42,6,VIP
CUST000951,1954.54,1,Mid Value
CUST000952,177693.32,8,VIP
CUST000953,17488.83,1,VIP
CUST000954,114726.55,6,VIP
CUST000955,129644.45999999999,5,VIP
CUST000956,71244.82999999999,4,VIP
CUST000957,83245.94,3,VIP
CUST000958,57792.57,4,VIP
CUST000959,155920.5,5,VIP
CUST000960,78218.37,2,VIP
CUST000961,11937.03,1,VIP
CUST000962,76805.76999999999,2,VIP
CUST000963,68355.95000000001,3,VIP
CUST000964,166038.39,6,VIP
CUST000965,109404.19,5,VIP
CUST000966,98283.64,5,VIP
CUST000967,108816.54999999999,3,VIP
CUST000968,126777.35,4,VIP
CUST000969,46983.53,3,VIP
CUST000970,103307.24,4,VIP
CUST000971,180114.18,6,VIP
CUST000972,32421.66,1,VIP
CUST000973,133059.4,5,VIP
CUST000974,67677.55,3,VIP
CUST000975,140359.45,4,VIP
CUST000976,115865.13,4,VIP
CUST000977,78508.12,4,VIP
CUST000978,24288.61,2,VIP
CUST000979,38768.17,3,VIP
CUST000980,70244.25,2,VIP
CUST000981,223184.62,8,VIP
CUST000982,129736.86,5,VIP
CUST000983,19338.92,1,VIP
CUST000984,116419.98,4,VIP
CUST000985,218092.59,6,VIP
CUST000986,147211.64,7,VIP
CUST000987,56697.340000000004,2,VIP
CUST000988,67293.65,4,VIP
CUST000989,53598.509999999995,3,VIP
CUST000990,165284.13,6,VIP
CUST000991,53623.46,2,VIP
CUST000992,58938.299999999996,3,VIP
CUST000993,120240.76000000001,5,VIP
CUST000994,77384.73000000001,2,VIP
CUST000995,158967.47999999998,4,VIP
CUST000996,146582.86,5,VIP
CUST000997,114889.95999999999,3,VIP
CUST000998,176060.79,7,VIP
CUST000999,134102.37,4,VIP
CUST001000,149158.94,5,VIP
CUST001001,98039.13999999998,3,VIP
CUST001002,59179.55,3,VIP
CUST001003,32860.57,1,VIP
CUST001004,70356.72,2,VIP
CUST001005,83789.89,3,VIP
CUST001006,79531.16,3,VIP
CUST001007,107412.21,5,VIP
CUST001008,121318.88,5,VIP
CUST001009,139775.08000000002,4,VIP
CUST001010,42123.729999999996,2,VIP
CUST001011,61309.54,3,VIP
CUST001012,4039.17,1,High Value
CUST001013,162952.02,7,VIP
CUST001014,219420.03999999998,8,VIP
CUST001015,49589.31,2,VIP
CUST001016,119053.51,7,VIP
CUST001017,235445.66999999998,7,VIP
CUST001018,112445.41,6,VIP
CUST001019,48705.3,2,VIP
CUST001020,203483.64,8,VIP
CUST001021,140208.06,6,VIP
CUST001022,129341.67000000001,6,VIP
CUST001023,111714.53,4,VIP
CUST001024,164679.61,9,VIP
CUST001025,145541.39,7,VIP
CUST001026,140684.41999999998,6,VIP
CUST001027,152701.6,5,VIP
CUST001028,102971.57,3,VIP
CUST001029,139026.59,4,VIP
CUST001030,46596.16,3,VIP
CUST001031,132565.62,4,VIP
CUST001032,134056.15000000002,4,VIP
CUST001033,63996.869999999995,3,VIP
CUST001034,44927.29,1,VIP
CUST001035,91247.01999999999,3,VIP
CUST001036,136258.51,5,VIP
CUST001037,85266.31,3,VIP
CUST001038,212167.61,6,VIP
CUST001039,100705.69,3,VIP
CUST001040,29167.87,1,VIP
CUST001041,26553.14,3,VIP
CUST001042,66969.1,2,VIP
CUST001043,103147.98,5,VIP
CUST001044,158865.87,5,VIP
CUST001045,144181.78,3,VIP
CUST001046,109424.94,5,VIP
CUST001047,73408.25,3,VIP
CUST001048,262563.32,9,VIP
CUST001049,149188.08,5,VIP
CUST001050,113126.26000000001,4,VIP
CUST001051,106703.51,4,VIP
CUST001052,60908.56,4,VIP
CUST001053,81722.41,4,VIP
CUST001054,174789.48,7,VIP
CUST001055,55468.94,3,VIP
CUST001056,104102.65,5,VIP
CUST001057,97083.67,4,VIP
CUST001058,64853.1,5,VIP
CUST001059,99499.0,4,VIP
CUST001060,74086.42,3,VIP
CUST001061,177072.15999999997,5,VIP
CUST001062,166281.24,8,VIP
CUST001063,74194.38,3,VIP
CUST001064,18718.89,1,VIP
CUST001065,90273.81,4,VIP
CUST001066,28561.54,2,VIP
CUST001067,161103.14,7,VIP
CUST001068,90586.53,5,VIP
CUST001069,82305.4,3,VIP
CUST001070,72418.52,3,VIP
CUST001071,105404.08,5,VIP
CUST001072,165281.24,6,VIP
CUST001073,114812.76000000001,4,VIP
CUST001074,61103.61,4,VIP
CUST001075,61404.37,2,VIP
CUST001076,140313.95,7,VIP
CUST001077,104810.43,3,VIP
CUST001078,169929.11,5,VIP
CUST001079,130209.41,4,VIP
CUST001080,37460.01,1,VIP
CUST001081,73036.29,3,VIP
CUST001082,217440.14,6,VIP
CUST001083,122401.04999999999,4,VIP
CUST001084,118214.51999999999,6,VIP
CUST001085,117893.98999999999,5,VIP
CUST001086,97312.34999999999,4,VIP
CUST001087,128872.93,4,VIP
CUST001088,23653.19,2,VIP
CUST001089,81720.73,4,VIP
CUST001090,130904.25,4,VIP
CUST001091,86053.45,4,VIP
CUST001092,80334.57999999999,3,VIP
CUST001093,183267.98,7,VIP
CUST001094,17483.16,2,VIP
CUST001095,32730.62,2,VIP
CUST001096,147179.82,5,VIP
CUST001097,160975.79,8,VIP
CUST001098,79845.18,3,VIP
CUST001099,92383.21,5,VIP
CUST001100,3828.38,1,High Value
CUST001101,152181.78,5,VIP
CUST001102,138772.69,7,VIP
CUST001103,143059.11,5,VIP
CUST001104,129287.73,6,VIP
CUST001105,211389.14,6,VIP
CUST001106,39859.73,3,VIP
CUST001107,109045.99,4,VIP
CUST001108,90555.07,3,VIP
CUST001109,324522.7,9,VIP
CUST001110,115254.42000000001,5,VIP
CUST001111,127205.8,4,VIP
CUST001112,101187.14,3,VIP
CUST001113,98606.20999999999,4,VIP
CUST001114,148771.97,5,VIP
CUST001115,26458.64,3,VIP
CUST001116,187850.83000000002,5,VIP
CUST001117,121995.01,3,VIP
CUST001118,90727.93,2,VIP
CUST001119,231892.04,7,VIP
CUST001120,140743.53,5,VIP
CUST001121,112722.53,4,VIP
CUST001122,179712.22999999998,9,VIP
CUST001123,64790.1,4,VIP
CUST001124,119410.81,3,VIP
CUST001125,197105.35,7,VIP
CUST001126,36110.1,2,VIP
CUST001127,96478.43,3,VIP
CUST001128,149077.28,4,VIP
CUST001129,75032.17,3,VIP
CUST001130,83986.53,3,VIP
CUST001131,21046.66,1,VIP
CUST001132,59176.28,2,VIP
CUST001133,93293.13,2,VIP
CUST001134,182256.01,7,VIP
CUST001135,142300.34,5,VIP
CUST001136,113367.65000000001,6,VIP
CUST001137,115922.86,4,VIP
CUST001138,29054.54,3,VIP
CUST001139,78294.83,4,VIP
CUST001140,63404.58,3,VIP
CUST001141,77398.04,4,VIP
CUST001142,136057.66,5,VIP
CUST001143,38875.85,3,VIP
CUST001144,220544.79,6,VIP
CUST001145,52218.4,2,VIP
CUST001146,87330.49,5,VIP
CUST001147,85555.92,3,VIP
CUST001148,63366.31,5,VIP
CUST001149,140324.16,7,VIP
CUST001150,104967.59,6,VIP
CUST001151,129945.04000000001,4,VIP
CUST001152,196742.35,7,VIP
CUST001153,15819.939999999999,2,VIP
CUST001154,115559.11,3,VIP
CUST001155,49445.66,3,VIP
CUST001156,155426.07,7,VIP
CUST001157,97966.34,4,VIP
CUST001158,44993.600000000006,2,VIP
CUST001159,80351.88,4,VIP
CUST001160,20705.85,3,VIP
CUST001161,79484.32999999999,5,VIP
CUST001162,65125.88,4,VIP
CUST001163,166142.49,4,VIP
CUST001164,44970.11,1,VIP
CUST001165,98226.04000000001,4,VIP
CUST001166,35464.34,1,VIP
CUST001167,125685.59,4,VIP
CUST001168,100953.83,4,VIP
CUST001169,72359.75,3,VIP
CUST001170,54760.16,2,VIP
CUST001171,48566.25,2,VIP
CUST001172,160779.72,6,VIP
CUST001173,101654.12,5,VIP
CUST001174,121916.98000000001,6,VIP
CUST001175,124803.25,5,VIP
CUST001176,118390.19,4,VIP
CUST001177,152316.16999999998,6,VIP
CUST001178,84872.45,5,VIP
CUST001179,50454.54,3,VIP
CUST001180,165040.11,5,VIP
CUST001181,96171.59,3,VIP
CUST001182,87557.0,3,VIP
CUST001183,71176.01,2,VIP
CUST001184,46957.63,1,VIP
CUST001185,8926.74,2,VIP
CUST001186,52584.56,2,VIP
CUST001187,12487.67,2,VIP
CUST001188,24241.559999999998,3,VIP
CUST001189,110141.82,4,VIP
CUST001190,52009.130000000005,2,VIP
CUST001191,97258.97,4,VIP
CUST001192,193047.74,7,VIP
CUST001193,10454.529999999999,2,VIP
CUST001194,37728.799999999996,2,VIP
CUST001195,94770.4,3,VIP
CUST001196,49575.58,1,VIP
CUST001197,60391.01,4,VIP
CUST001198,70390.44,4,VIP
CUST001199,21544.43,1,VIP
CUST001200,139256.01,4,VIP
CUST001201,137841.24,5,VIP
CUST001202,29534.920000000002,2,VIP
CUST001203,92325.13,3,VIP
CUST001204,189630.14,6,VIP
CUST001205,100407.89,5,VIP
CUST001206,166186.66,6,VIP
CUST001207,25018.53,2,VIP
CUST001208,106411.22,4,VIP
CUST001209,36220.24,1,VIP
CUST001210,227755.53,10,VIP
CUST001211,64851.23,2,VIP
CUST001212,8214.0,2,VIP
CUST001213,165764.35,5,VIP
CUST001214,60784.42,4,VIP
CUST001215,122241.45999999999,5,VIP
CUST001216,82282.98000000001,3,VIP
CUST001217,105476.81999999999,5,VIP
CUST001218,15694.670000000002,2,VIP
CUST001219,128362.22,4,VIP
CUST001220,15493.630000000001,2,VIP
CUST001221,94226.34,5,VIP
CUST001222,143820.94,6,VIP
CUST001223,67155.36,3,VIP
CUST001224,155856.61,6,VIP
CUST001225,91814.5,4,VIP
CUST001226,192815.07,6,VIP
CUST001227,106414.7,4,VIP
CUST001228,156032.04,7,VIP
CUST001229,161314.88,6,VIP
CUST001230,117868.95,6,VIP
CUST001231,129779.9,5,VIP
CUST001232,206152.43,7,VIP
CUST001233,163838.63,5,VIP
CUST001234,62035.74,4,VIP
CUST001235,203414.91,7,VIP
CUST001236,24953.27,1,VIP
CUST001237,158904.35,5,VIP
CUST001238,79184.72,2,VIP
CUST001239,82260.91,4,VIP
CUST001240,316829.65,12,VIP
CUST001241,60190.990000000005,3,VIP
CUST001242,80067.98000000001,5,VIP
CUST001243,47922.14,2,VIP
CUST001244,234340.68,7,VIP
CUST001245,116683.88,5,VIP
CUST001246,305533.66,8,VIP
CUST001247,68959.8,2,VIP
CUST001248,153978.73,6,VIP
CUST001249,19245.46,2,VIP
CUST001250,98878.06,4,VIP
CUST001251,107613.97,5,VIP
CUST001252,63120.22,4,VIP
CUST001253,178658.49,5,VIP
CUST001254,70437.71,4,VIP
CUST001255,110243.4,5,VIP
CUST001256,154933.33,6,VIP
CUST001257,66382.9,4,VIP
CUST001258,111076.5,3,VIP
CUST001259,37053.99,1,VIP
CUST001260,81518.47,2,VIP
CUST001261,151438.81,4,VIP
CUST001262,228838.84,8,VIP
CUST001263,43888.31,3,VIP
CUST001264,151790.81,4,VIP
CUST001265,100782.57,3,VIP
CUST001266,123804.54,5,VIP
CUST001267,97376.79,3,VIP
CUST001268,18255.22,1,VIP
CUST001269,181301.03999999998,6,VIP
CUST001270,2498.41,1,High Value
CUST001271,193738.88,6,VIP
CUST001272,78229.97,4,VIP
CUST001273,58068.82,2,VIP
CUST001274,113551.19,5,VIP
CUST001275,90963.65000000001,3,VIP
CUST001276,132328.93,4,VIP
CUST001277,86523.3,4,VIP
CUST001278,101815.99,4,VIP
CUST001279,157473.91999999998,7,VIP
CUST001280,49393.47,1,VIP
CUST001281,93153.52,4,VIP
CUST001282,164697.05,5,VIP
CUST001283,97382.65,5,VIP
CUST001284,32437.92,1,VIP
CUST001286,92402.66,3,VIP
CUST001287,82951.6,4,VIP
CUST001288,128051.48,6,VIP
CUST001289,21464.52,1,VIP
CUST001290,116228.93000000001,5,VIP
CUST001291,211533.33,7,VIP
CUST001292,80766.64,2,VIP
CUST001293,131959.63,6,VIP
CUST001294,43585.42,2,VIP
CUST001295,64562.100000000006,2,VIP
CUST001296,30952.32,1,VIP
CUST001297,187092.16999999998,7,VIP
CUST001298,201817.97,6,VIP
CUST001299,84200.41,3,VIP
CUST001300,192537.78,6,VIP
CUST001301,145749.24,6,VIP
CUST001302,71795.97,3,VIP
CUST001303,178121.03,7,VIP
CUST001304,42572.85,3,VIP
CUST001305,105951.04,5,VIP
CUST001306,121013.38,5,VIP
CUST001307,222502.07,8,VIP
CUST001308,126641.18000000001,5,VIP
CUST001309,157193.43,7,VIP
CUST001310,65112.22,4,VIP
CUST001311,220689.16,9,VIP
CUST001312,154510.44,7,VIP
CUST001313,63222.03999999999,4,VIP
CUST001314,118948.07999999999,7,VIP
CUST001315,123343.67000000001,6,VIP
CUST001316,181127.62,6,VIP
CUST001317,188407.63,8,VIP
CUST001318,144531.86,7,VIP
CUST001319,102956.54,5,VIP
CUST001320,207395.93,8,VIP
CUST001321,120015.42,5,VIP
CUST001322,185709.69,7,VIP
CUST001323,291151.62,10,VIP
CUST001324,84622.62,3,VIP
CUST001325,34859.96,2,VIP
CUST001326,104388.33,4,VIP
CUST001327,88534.16,3,VIP
CUST001328,163311.38,6,VIP
CUST001329,131487.02,7,VIP
CUST001330,26543.13,2,VIP
CUST001331,96715.34,4,VIP
CUST001332,29561.050000000003,3,VIP
CUST001333,68267.22,2,VIP
CUST001334,94819.25,4,VIP
CUST001335,219227.02000000002,7,VIP
CUST001336,91519.13,4,VIP
CUST001337,48915.509999999995,3,VIP
CUST001338,81352.84,2,VIP
CUST001339,36051.1,3,VIP
CUST001340,88328.34,4,VIP
CUST001341,83843.1,5,VIP
CUST001342,155692.22999999998,6,VIP
CUST001343,100629.09,3,VIP
CUST001344,265479.92000000004,10,VIP
CUST001345,51491.229999999996,2,VIP
CUST001346,130572.16,5,VIP
CUST001347,173761.45,6,VIP
CUST001348,113744.66,5,VIP
CUST001349,115926.63,4,VIP
CUST001350,48433.39,4,VIP
CUST001351,195616.06,7,VIP
CUST001352,65799.0,2,VIP
CUST001353,72344.57,3,VIP
CUST001354,148455.64,6,VIP
CUST001355,106124.97,4,VIP
CUST001356,39084.76,1,VIP
CUST001357,23336.13,2,VIP
CUST001358,124862.45,4,VIP
CUST001359,216772.34,7,VIP
CUST001360,81518.05,4,VIP
CUST001361,175443.28,6,VIP
CUST001362,20446.06,1,VIP
CUST001363,24924.920000000002,2,VIP
CUST001364,134406.21,5,VIP
CUST001365,152374.73,7,VIP
CUST001366,110801.29000000001,3,VIP
CUST001367,97049.25,4,VIP
CUST001368,171468.61,7,VIP
CUST001369,34126.27,5,VIP
CUST001370,129097.17000000001,3,VIP
CUST001371,20626.03,2,VIP
CUST001372,186657.36000000002,6,VIP
CUST001373,92698.55,4,VIP
CUST001374,216450.91999999998,9,VIP
CUST001375,101450.36,4,VIP
CUST001376,42066.09,2,VIP
CUST001377,195431.62,6,VIP
CUST001378,132653.35,3,VIP
CUST001379,139550.27000000002,6,VIP
CUST001380,15447.57,2,VIP
CUST001381,177982.11,7,VIP
CUST001382,55322.95,2,VIP
CUST001383,272775.44,11,VIP
CUST001384,135713.49,5,VIP
CUST001385,10186.91,1,VIP
CUST001386,117793.84999999999,4,VIP
CUST001387,103244.38,4,VIP
CUST001388,78209.44,3,VIP
CUST001389,78275.67,4,VIP
CUST001390,152232.16,5,VIP
CUST001391,159264.43,6,VIP
CUST001392,96276.45999999999,4,VIP
CUST001393,61226.03,4,VIP
CUST001394,79604.28,3,VIP
CUST001395,95189.25,5,VIP
CUST001396,90897.43,5,VIP
CUST001397,94469.28,3,VIP
CUST001398,129760.52,5,VIP
CUST001399,64940.06,2,VIP
CUST001400,160271.85,6,VIP
CUST001401,54725.509999999995,2,VIP
CUST001402,130767.34,3,VIP
CUST001403,133889.05,5,VIP
CUST001404,103496.51,4,VIP
CUST001405,56529.64,2,VIP
CUST001406,153151.61,6,VIP
CUST001407,121132.64000000001,6,VIP
CUST001408,87993.89,3,VIP
CUST001409,67644.0,3,VIP
CUST001410,153974.7,5,VIP
CUST001411,117029.95,5,VIP
CUST001412,69710.85,3,VIP
CUST001413,186288.97999999998,6,VIP
CUST001414,150877.4,5,VIP
CUST001415,158152.93,6,VIP
CUST001416,150757.92,7,VIP
CUST001417,78542.41,4,VIP
CUST001418,144794.82,5,VIP
CUST001419,87345.65,3,VIP
CUST001420,17101.34,2,VIP
CUST001421,51042.82,4,VIP
CUST001422,68087.45,2,VIP
CUST001423,275875.65,10,VIP
CUST001424,72931.15,2,VIP
CUST001425,118726.88,4,VIP
CUST001426,61821.91,2,VIP
CUST001427,138929.14,6,VIP
CUST001428,115811.83,4,VIP
CUST001429,63864.85,2,VIP
CUST001430,44121.28,3,VIP
CUST001431,150675.71,4,VIP
CUST001432,83186.05,4,VIP
CUST001433,81969.48,3,VIP
CUST001434,66465.65,4,VIP
CUST001435,133320.03,7,VIP
CUST001436,81737.75,4,VIP
CUST001437,90170.66,5,VIP
CUST001438,108093.65,3,VIP
CUST001439,224911.69,6,VIP
CUST001440,83980.35,5,VIP
CUST001441,135349.35,4,VIP
CUST001442,77230.26000000001,4,VIP
CUST001443,71075.51999999999,2,VIP
CUST001444,154537.01,7,VIP
CUST001445,45955.49,1,VIP
CUST001446,112612.49,5,VIP
CUST001447,135420.97,4,VIP
CUST001448,152538.53,5,VIP
CUST001449,127283.5,5,VIP
CUST001450,68946.1,3,VIP
CUST001451,94691.25,3,VIP
CUST001452,172503.72,7,VIP
CUST001453,17444.47,2,VIP
CUST001454,69659.03,2,VIP
CUST001455,175037.34,6,VIP
CUST001456,152096.99,5,VIP
CUST001457,279146.95,10,VIP
CUST001458,169015.66999999998,5,VIP
CUST001459,141524.37,5,VIP
CUST001460,66982.5,3,VIP
CUST001461,75193.47,2,VIP
CUST001462,163210.44,7,VIP
CUST001463,38866.06,3,VIP
CUST001464,103157.75,5,VIP
CUST001465,97457.14,3,VIP
CUST001466,96754.7,4,VIP
CUST001467,36626.69,1,VIP
CUST001468,109676.08,3,VIP
CUST001469,93707.64,7,VIP
CUST001470,64552.09,5,VIP
CUST001471,75812.27,3,VIP
CUST001472,159377.46,6,VIP
CUST001473,77356.26,3,VIP
CUST001474,32712.72,3,VIP
CUST001475,152307.37,6,VIP
CUST001476,195862.4,5,VIP
CUST001477,136894.15999999997,4,VIP
CUST001478,118257.79000000001,3,VIP
CUST001479,154982.73,4,VIP
CUST001480,128275.03,6,VIP
CUST001481,153506.04,4,VIP
CUST001482,132299.18,6,VIP
CUST001483,30781.54,1,VIP
CUST001484,119209.47,4,VIP
CUST001485,79889.68,4,VIP
CUST001486,79308.7,4,VIP
CUST001487,34162.72,2,VIP
CUST001488,152738.22,5,VIP
CUST001490,49523.92,1,VIP
CUST001491,68563.78,4,VIP
CUST001492,104843.38,5,VIP
CUST001493,162135.96000000002,5,VIP
CUST001494,158763.65,4,VIP
CUST001495,129209.69,6,VIP
CUST001496,186426.76,6,VIP
CUST001497,35383.21,2,VIP
CUST001498,131982.94,6,VIP
CUST001499,173749.11000000002,6,VIP
CUST001500,128511.94,6,VIP
CUST001501,158975.36000000002,6,VIP
CUST001502,103917.37,5,VIP
CUST001503,1717.19,2,Mid Value
CUST001504,23728.739999999998,2,VIP
CUST001505,76073.20000000001,2,VIP
CUST001506,12739.14,2,VIP
CUST001507,36677.54,2,VIP
CUST001508,23944.03,2,VIP
CUST001509,151094.75,5,VIP
CUST001510,122579.59,4,VIP
CUST001511,142988.31,4,VIP
CUST001512,149210.09,5,VIP
CUST001513,58023.13,3,VIP
CUST001514,114034.23000000001,4,VIP
CUST001515,96732.98,4,VIP
CUST001516,85724.19,2,VIP
CUST001517,186.87,1,Low Value
CUST001518,1365.96,1,Mid Value
CUST001519,174819.04,11,VIP
CUST001520,29583.84,1,VIP
CUST001521,237471.29,8,VIP
CUST001522,179249.97,6,VIP
CUST001523,112878.75,3,VIP
CUST001524,83195.0,3,VIP
CUST001525,180150.39,4,VIP
CUST001526,98091.35,4,VIP
CUST001527,74671.03,4,VIP
CUST001528,175393.53,7,VIP
CUST001529,156988.39,4,VIP
CUST001530,24318.63,1,VIP
CUST001531,39093.72,2,VIP
CUST001532,51903.29,3,VIP
CUST001533,233322.67,8,VIP
CUST001534,50594.34,2,VIP
CUST001535,62193.82,3,VIP
CUST001536,89835.44,4,VIP
CUST001537,40002.79,2,VIP
CUST001538,88067.86,3,VIP
CUST001539,210772.21000000002,7,VIP
CUST001540,68053.79000000001,2,VIP
CUST001541,78168.32999999999,2,VIP
CUST001542,248899.5,8,VIP
CUST001543,92489.66,2,VIP
CUST001544,226215.93,7,VIP
CUST001545,22018.36,3,VIP
CUST001546,31180.85,2,VIP
CUST001547,102820.47,4,VIP
CUST001548,82157.5,4,VIP
CUST001549,138340.7,7,VIP
CUST001550,54053.34,4,VIP
CUST001551,75320.45,3,VIP
CUST001552,8310.42,1,VIP
CUST001553,115168.11,4,VIP
CUST001554,126009.83,5,VIP
CUST001555,105476.48999999999,3,VIP
CUST001556,133353.55,6,VIP
CUST001557,55115.13,3,VIP
CUST001558,57561.65,2,VIP
CUST001559,88847.81,4,VIP
CUST001560,190051.64,6,VIP
CUST001561,7732.57,1,VIP
CUST001562,145674.39,4,VIP
CUST001563,118849.35,3,VIP
CUST001564,147258.63,4,VIP
CUST001565,270278.87,7,VIP
CUST001566,59911.01,3,VIP
CUST001567,115110.65,3,VIP
CUST001568,3614.78,1,High Value
CUST001569,104514.51000000001,4,VIP
CUST001570,135831.05000000002,5,VIP
CUST001571,111527.07,4,VIP
CUST001572,116095.31,3,VIP
CUST001573,83109.35,4,VIP
CUST001574,57960.69,3,VIP
CUST001575,27694.24,2,VIP
CUST001576,94237.18,4,VIP
CUST001577,56997.56,3,VIP
CUST001578,34078.49,2,VIP
CUST001579,72845.13,3,VIP
CUST001580,21369.07,2,VIP
CUST001581,37450.8,2,VIP
CUST001582,157939.92,5,VIP
CUST001583,51120.66,4,VIP
CUST001584,105539.19,6,VIP
CUST001585,143787.23,7,VIP
CUST001586,94391.19,3,VIP
CUST001587,85208.94,3,VIP
CUST001588,94284.82,3,VIP
CUST001589,231936.17,8,VIP
CUST001591,179406.74,7,VIP
CUST001592,68954.02,4,VIP
CUST001594,124791.8,4,VIP
CUST001595,27088.89,2,VIP
CUST001596,101017.33,4,VIP
CUST001597,132910.64,6,VIP
CUST001598,60657.61,3,VIP
CUST001599,52926.14,2,VIP
CUST001600,86160.0,3,VIP
CUST001601,32504.56,1,VIP
CUST001602,30066.44,1,VIP
CUST001603,32085.550000000003,2,VIP
CUST001604,46666.05,1,VIP
CUST001605,55650.79,5,VIP
CUST001606,49931.21,2,VIP
CUST001607,51985.17,2,VIP
CUST001608,56085.11,2,VIP
CUST001609,57945.020000000004,3,VIP
CUST001610,150809.93,6,VIP
CUST001611,55879.880000000005,2,VIP
CUST001612,109732.81,4,VIP
